02014421	0401
02015043	0458,0488,0423
02015044	0458,0422,0401,0458
02015045	0458,0463,0458
02015046	046D,0406,0458,0423
02015047	0458,04011D
02015048	0458,0422,0489
02015049	0458,040126
0201504A	0458,048F,0439
0201504B	0458,0422,04C5
0201504C	0459,0414,04AB
0201504D	04015F
0201504E	0401,044D,0439,0447
0201504F	0447,040129
02015050	0447,0401,0498,0401
02015051	0447,0421,0401,0458
02015052	0447,04D5,0409
02015053	0447,044B,0401,041A
02015054	0447,040124
02015055	042E,04AE,044B
02015056	04A5,0439,044B
02015057	04C8,0401,044B
02015058	044B,0447,0447
02015059	042A,041E,0422,044B
0201505A	046C,0447,0476
0201505B	0476,046C,044D
0201505C	0410,042A,0422,0476
0201505D	0476,042E,04AA
0201505E	0476,04010E
0201505F	0476,0447,0447
02015060	0476,0485,0415
02015061	0476,04010C
02015062	0476,0426,04B5
02015063	0476,0476,0476
02015064	04D5,0401,0476
02015065	0476,0459,044B
02015066	047A,040124
02015067	046B,0401,0498,0401
02015068	046B,040106
02015069	046B,04010C
0201506A	046B,0463,0458
0201506B	046B,0414,04AB
0201506C	0447,0447,0452
0201506D	046D,040125
0201506E	046D,046C,044D
0201506F	046D,048F,0415
02015070	046D,04010C
02015071	045A,0448,0452
02015072	045A,041D,0401,0458
02015073	0488,0423,046F
02015074	042E,0431,0433,045B
02015075	0404,04EA,045B
02015076	042E,04AE,045B
02015077	047F,047F,045A
02015078	046A,040126
02015079	046A,0487,043B
0201507A	040128,0477
0201507B	042E,04AE,044D
0201507C	0471,040104
0201507D	04B3,0413,0461
0201507E	0460,040129
02015121	0460,0448,0452
02015122	0460,0459,0458
02015123	0460,040128
02015124	0460,042B,0498
02015125	0460,047F,0464
02015126	0460,040126
02015127	0476,043B,04B9
02015128	04D9,04B9
02015129	043D,0458,04B9
0201512A	042A,0472,04B9
0201512B	04EC,04B9
0201512C	0467,0436,04B9
0201512D	04B9,0479,0401,0426
0201512E	04B9,0422,0401,0458
0201512F	04B9,040129
02015130	04B9,0414,04B4
02015131	04B9,04010B
02015132	04B9,0448,0452
02015133	04B9,0443,0458
02015134	04B9,041D,0401,0458
02015135	04B9,0463,0458
02015136	04B9,0404,04DD
02015137	04A9,04E4
02015138	04A0,0401,04A5
02015139	04A0,046B,0423,0407
0201513A	04A0,046B,0476
0201513B	04A0,046C,044D
0201513C	04A0,0453,0449
0201513D	04A0,0448,0452
0201513E	04A0,0448,0458
0201513F	04A0,040113
02015140	04A0,0415,0498
02015141	04A0,0488,0423
02015142	04A0,0485,041A
02015143	04A0,040E,04C7,0401
02015144	04A0,045F,0458
02015145	04A0,0422,0401,0458
02015146	04A0,0424,0481
02015147	04A0,0426,04B5
02015148	04A0,0447,0447
02015149	0401,0497,04A1
0201514A	0411,0458,04A1
0201514B	04D1,04A7
0201514C	042E,0429,041F,0475
0201514D	040129,0492
0201514E	04C8,0498
0201514F	0498,0439,0458
02015150	0498,04E0
02015151	0498,04CA
02015152	0498,0401,0497
02015153	0498,04EB
02015154	0498,04EC
02015155	0498,04F7
02015156	0498,0422,0401,043E
02015157	0498,042B,0422,040D
02015158	0489,042E,045B
02015159	04C7,043F,0489
0201515A	0489,042E,0447
0201515B	040102,0489
0201515C	04CC,0489
0201515D	040131,0431
0201515E	043A,0458,0489
0201515F	0489,0411,0458
02015160	0489,04E3
02015161	0489,0416,0465
02015162	0489,0419,0458
02015163	0489,04D0
02015164	0489,04CC
02015165	0489,0458,0439
02015166	0489,04DA
02015167	0489,0498,0401
02015168	0489,042B,0458
02015169	0489,04F0
0201516A	0489,04EC
0201516B	0489,0466,0436
0201516C	0489,0443,0431
0201516D	0489,04DB
0201516E	0489,04AC,0401
0201516F	0489,04A7,0405
02015170	04C7,0418,0489
02015171	048D,0401,0497
02015172	048F,04E0
02015173	048F,043D,0458
02015174	04EE,0427,043B
02015175	0484,04C6
02015176	04D9,0415,0415
02015177	04A3,04FD
02015178	04F0,04C7
02015179	04C7,040126
0201517A	04C7,040127
0201517B	04C7,0488,0423
0201517C	04C7,0454,0480
0201517D	04C7,040128
0201517E	04C7,048F,0439
02015221	04C7,040104
02015222	04C7,041D,0401,0458
02015223	04C7,04A4,0426
02015224	04C7,045F,0458
02015225	04C7,0422,0401,0458
02015226	04C7,0421,04B0
02015227	04C7,042B,0425,0438
02015228	04C7,0463,0458
02015229	04D1,04C7
0201522A	04C7,0401,0498,0401
0201522B	04C7,0414,04AB
0201522C	04C7,0479,0401,0426
0201522D	04C7,040113
0201522E	04C7,0426,04B5
0201522F	04C7,042B,0498
02015230	04C7,04011D
02015231	04C7,0404,04DD
02015232	04B4,042E,047F
02015233	040164
02015234	04B4,04D0
02015235	04B4,0449,0434
02015236	04B4,041D,0458
02015237	045A,0413,04B4
02015238	04B4,04EC
02015239	04B4,042B,046F
0201523A	04B4,0439,0458
0201523B	04A8,0401,0414,043B
0201523C	04A4,04EB
0201523D	04A4,0411,0458
0201523E	04A4,04AC,0401
0201523F	048E,046B,0452
02015240	048E,040129
02015241	048E,042E,04AA
02015242	0481,041C,0458
02015243	0481,04E3
02015244	0481,04FF
02015245	0481,0422,0401,043E
02015246	0481,0422,0461
02015247	0481,04F0
02015248	0481,0422,0453
02015249	040105,0423,040D
0201524A	048D,04F3
0201524B	04D9,0401,0478
0201524C	04D9,0422,0420
0201524D	04D9,048E
0201524E	04D9,04A1
0201524F	04F6,0427,043B
02015250	04F6,04C2
02015251	04F6,0422,0420
02015252	04F6,04B4
02015253	04F6,044C,0405
02015254	040101,0401,044B
02015255	0415,0415,04F0
02015256	04F0,0481
02015257	04F0,0413,043B
02015258	043C,043B,04DD
02015259	0423,0439,04DD
0201525A	048D,04DD
0201525B	049C,04DD
0201525C	0479,0404,04D7
0201525D	04D7,0491
0201525E	0489,04D7
0201525F	04C3,04D7
02015260	04A0,04D7
02015261	0421,0411,04D7
02015262	04D7,0423,0439
02015263	04D7,0479,0404
02015264	040102,0422,0401,040E
02015265	04D1,0479,0404
02015266	04D1,0401,044D
02015267	04D1,0418,0439
02015268	04D1,042A,0422
02015269	04CB,0401,044B
0201526A	04CB,0497
0201526B	04CB,04A7
0201526C	04CB,04AC
0201526D	040161
0201526E	04015E
0201526F	04ED,0411,0432
02015270	04ED,0479,0404
02015271	04ED,04B4
02015272	046B,0423,0494
02015273	046B,0423,048E
02015274	04011C,0443
02015275	04011C,0444
02015276	040125,047A
02015277	04012C,0452
02015278	04012C,0449
02015279	04012C,046E
0201527A	04012C,0439,0405
0201527B	04012C,041F,0407
0201527C	04012C,042B,0405
0201527D	04012C,0444
0201527E	040117,0449
02015321	040126,044B
02015322	04012B,044D
02015323	04010A,0452
02015324	04010A,0476
02015325	045A,04010A
02015326	040104,047C
02015327	040116,0431,0445
02015328	040E,0497,040116
02015329	040116,048D,0401
0201532A	04D9,040116
0201532B	04DA,040116
0201532C	0456,0415,040116
0201532D	0411,0458,040116
0201532E	040116,04DB
0201532F	040116,043D,0458
02015330	040116,042B,046F
02015331	0404,047F,040116,0407
02015332	040116,04AC,0401
02015333	04010C,0464
02015334	04011F,045A
02015335	0495,046B,0419
02015336	0495,04C7,0436
02015337	0495,040102
02015338	0495,0449,0434
02015339	0495,0419,0458
0201533A	0495,0411,0458
0201533B	0495,043A,0458
0201533C	0495,0414,0458
0201533D	0495,04D5
0201533E	0495,04CA
0201533F	0495,04E2
02015340	0495,04D9
02015341	0495,04E0
02015342	0495,0474,0438
02015343	0495,04D7
02015344	0495,043D,0458
02015345	0495,0467,0436
02015346	0495,042B,046F
02015347	0495,0422,0401,043E
02015348	0495,042B,0458
02015349	0495,04CE
0201534A	0495,0466,0436
0201534B	04010F,0451
0201534C	040112,0449
0201534D	040112,042E,040D
0201534E	0401,0426,040112
0201534F	0460,04C7,0410,0408
02015350	040123,0461
02015351	040107,0476
02015352	042A,041D,0447,043A
02015353	04013F,0411
02015354	04013F,0419
02015355	04013F,041C
02015356	041C,040138
02015357	042A,040138
02015358	0447,0497,041C
02015359	0447,0497,0437
0201535A	0458,0497,0423
0201535B	0433,04012E
0201535C	04012E,043F
0201535D	048A,0405,04B6
0201535E	043A,0458,04B6
0201535F	0439,0458,04B6
02015360	04DA,04B6
02015361	041D,0458,04B6
02015362	0404,0483,04B6
02015363	04F0,04B6
02015364	041F,0475,04B6
02015365	043D,0458,04B6
02015366	042E,0423,0425,047C
02015367	0405,040129,047C
02015368	0414,04AB,047C
02015369	0422,0401,0458,047C
0201536A	0431,040132
0201536B	040132,0419
0201536C	040160
0201536D	040150,0401
0201536E	047C,040129
0201536F	047C,04D0,040D
02015370	047C,0401,04F0
02015371	047C,0463,0450
02015372	04015D
02015373	04015C
02015374	0473,0458,0450
02015375	04015B
02015376	04F7,0498
02015377	0401,0404,040138
02015378	0428,0401,040112
02015379	040165
0201537A	040162
0201537B	046C,04011D
0201537C	04ED,0498
0201537D	04ED,0456,0415
0201537E	042E,0458,0433,045E
02015421	0422,046B,04EA
02015422	0422,04F7,0458
02015423	0422,042E,0429,04A1
02015424	0422,046A,0422,0452
02015425	0422,0431,0483,0436
02015426	0422,046B,0423,0449
02015427	0422,04C8,0445
02015428	0422,0484,04AB
02015429	0422,0447,046C,0411
0201542A	0422,0401,045C,0424,0424
0201542B	0422,0411,040110
0201542C	0422,0488,0498
0201542D	0422,044B,0419,0458
0201542E	0422,04010C,0439
0201542F	0422,040150
02015430	0422,044B,04E6
02015431	0422,040143
02015432	0422,046D,0474,0438
02015433	0422,046D,0411,0458
02015434	0422,040110,0423
02015435	0422,0498,0498
02015436	0422,0459,0411,0458
02015437	0422,0403,0435,041F,044B
02015438	0422,0479,041D,0458
02015439	0422,040152
0201543A	0422,0403,04A1,0461
0201543B	0422,04ED,0476
0201543C	0422,04011E,0426
0201543D	0422,040157
0201543E	0422,0422,0401,04E4
0201543F	0422,0401,04BC,0458
02015440	04016B
02015441	0433,042A,04E1,0405
02015442	0433,0498,042E,0423
02015443	0433,04014C
02015444	0430,040147
02015445	0430,0447,0423,0464
02015446	0430,040156
02015447	0430,041D,0447,0458
02015448	04F7,0458,0439
02015449	046B,0467,0436,0439
0201544A	0498,04B1,0439
0201544B	041D,046C,045A,0439
0201544C	047B,04C7,0439
0201544D	0416,040152
0201544E	0466,040129,0436
0201544F	0413,04F0,0479
02015450	0413,0488,0498
02015451	04011E,0403,043B
02015452	0458,0479,040116
02015453	046A,04BB,0458
02015454	0458,04013F
02015455	0458,0454,040116
02015456	0458,042E,0458,0441
02015457	0419,0458,0419,0458
02015458	04A0,04A7,0458
02015459	0458,043D,0423,0464
0201545A	0458,04012F
0201545B	0458,0490,0458
0201545C	0458,040135
0201545D	0458,0458,048E
0201545E	0458,040138
0201545F	0458,043D,041F,044B
02015460	0458,0485,047A
02015461	0458,0409,0446,047C
02015462	0458,040139
02015463	0458,040129,0436
02015464	0413,0410,0478,0458
02015465	0458,040130
02015466	0458,0425,0414,045B
02015467	0459,04012F
02015468	0459,0490,0458
02015469	0447,040130
0201546A	0447,04012F
0201546B	0447,040135
0201546C	0447,043D,041F,044B
0201546D	0447,0454,040116
0201546E	0401,04011D,0464
0201546F	044B,040143
02015470	04C0,0448,044B
02015471	04A8,047F,044B
02015472	04C7,0479,0404,0476
02015473	0476,0405,040129
02015474	0476,0409,0446,047C
02015475	0476,0458,040116
02015476	0476,0458,040A,044B
02015477	0476,046D,04A2
02015478	0476,04012D
02015479	0476,0413,0410,0478
0201547A	0476,0431,04BF,0404
0201547B	0476,042A,04E1
0201547C	0476,040139
0201547D	0476,040135
0201547E	0476,04DA,041A
02015521	047A,0404,04012C
02015522	046D,04A2,047A
02015523	046B,04F7,0411
02015524	046B,0484,0458
02015525	046B,040133
02015526	046B,0498,0476
02015527	046B,0458,0404,0458
02015528	046B,0479,040116
02015529	046B,0423,0422,0458
0201552A	046B,0413,0410,0478
0201552B	04013B,0452
0201552C	046D,0479,040116
0201552D	046D,0488,0478
0201552E	046D,0460,0411,043B
0201552F	045A,0479,040116
02015530	045A,044B,0422,0422
02015531	045A,043D,0423,0464
02015532	045A,0423,0422,0458
02015533	045A,040139
02015534	045A,0463,04A5
02015535	04013C,045A
02015536	045A,0447,042A,0422
02015537	045A,040137
02015538	040126,0404,0449
02015539	046A,0487,045B
0201553A	0404,04EA,0401,045B
0201553B	046A,04012E
0201553C	046A,0404,0447,0477
0201553D	046A,0422,0422,0447
0201553E	0471,0430,0471,0430
0201553F	0460,0447,0497
02015540	0460,0401,0480,0449
02015541	0460,0422,0401,0489
02015542	040126,04B9
02015543	0410,042A,0422,04B9
02015544	040104,04B9
02015545	0449,0469,04B9
02015546	0476,0458,04B9
02015547	0488,0423,04B9
02015548	0459,044B,04B9
02015549	04011D,04B9
0201554A	04B9,0479,040116
0201554B	04B9,0490,0458
0201554C	04B9,040131
0201554D	04B9,0498,0443
0201554E	04B9,041F,04C6
0201554F	04B9,0431,04BF,0404
02015550	04B9,0423,0458,0426
02015551	04B9,0411,0433,047A
02015552	04A9,04012B
02015553	0431,0483,04A0
02015554	04A5,0439,04A0
02015555	0422,0401,0458,04A0
02015556	04A0,0479,040116
02015557	04A0,044B,0422,0422
02015558	04A0,0413,0410,0478
02015559	04A0,04012F
0201555A	04A0,0490,0458
0201555B	04A0,0459,0489
0201555C	04A0,0498,0447
0201555D	04A0,0458,0497
0201555E	04A0,0404,0447,0477
0201555F	04A0,0458,040116
02015560	04A0,042A,04E1
02015561	04A0,0409,0446,047C
02015562	04A0,0447,0422,0422
02015563	04A0,043D,041F,044B
02015564	04A0,0498,0443
02015565	04A0,0458,0429,0439
02015566	042E,0423,0425,04A1
02015567	040125,04A1
02015568	040125,0432,0411
02015569	042E,0431,0433,042E,0429
0201556A	042E,0429,041F,04B0
0201556B	0498,0448,0452
0201556C	0401,043D,043D,0401,0498
0201556D	0498,046B,0476
0201556E	0498,0479,0401,0426
0201556F	0498,040107
02015570	0498,0404,041D,0458
02015571	0498,0401,0498,0401
02015572	0498,0426,04B5
02015573	040128,0498
02015574	046C,0474,04AB
02015575	04AB,046C,044B
02015576	0405,040129,04AB
02015577	0489,042E,04AA
02015578	0489,040124
02015579	046B,0476,0489
0201557A	0489,0416,0481
0201557B	0489,0401,0498,0401
0201557C	0489,040129
0201557D	0489,0447,0447
0201557E	0489,0448,0458
02015621	0489,04012B
02015622	0489,0454,0480
02015623	040107,0489
02015624	041C,0498,0489
02015625	043B,043B,043B,0489
02015626	0411,0493,0489
02015627	0497,0415,0489
02015628	0489,041D,0401,0458
02015629	0467,0450,0489
0201562A	0489,0463,0458
0201562B	0489,0426,04B5
0201562C	0489,0404,04CA
0201562D	0489,042A,0413,0436
0201562E	0489,0424,0481
0201562F	0489,0467,0467
02015630	0489,0460,0410,0408
02015631	048F,0404,04CA
02015632	048F,042B,0498
02015633	040120,0427,043B
02015634	04A3,040125
02015635	04A3,040126
02015636	04A3,046B,0476
02015637	04A3,040124
02015638	04A3,0459,044B
02015639	04C8,04C7
0201563A	04C7,0405,040129
0201563B	04C7,0431,04BF,0404
0201563C	04C7,0479,040116
0201563D	04C7,0401,0480,0449
0201563E	04C7,04012F
0201563F	04C7,0472,0433,043B
02015640	04C7,041F,04C6
02015641	04C7,04A0,04A7
02015642	04C7,0458,040116
02015643	04C7,040135
02015644	04C7,0497,0457
02015645	04C7,04A8,047A
02015646	04C7,043D,0423,0464
02015647	04C7,0423,0422,0458
02015648	04C7,04A4,0458
02015649	04C7,043E,041D,0445
0201564A	04C7,0439,0405,04B9
0201564B	04C7,044B,0422,0422
0201564C	04C7,0498,0447
0201564D	04C7,0458,04C2
0201564E	04C7,045A,0422,0401,040E
0201564F	04B4,040126
02015650	04B4,0488,0423
02015651	04B4,0485,041A
02015652	04B4,0463,0458
02015653	048F,0439,04B4
02015654	040169
02015655	04AA,0467,0467
02015656	04A4,0448,0452
02015657	048E,0405,040129
02015658	048E,044B,0422,0422
02015659	048E,040138
0201565A	048E,040135
0201565B	048E,0458,040116
0201565C	042E,047F,042E,047F
0201565D	0481,042F,0481
0201565E	0481,0454,0480
0201565F	0481,0428,0401,045B
02015660	0481,0404,04CA
02015661	0481,0447,0447
02015662	0481,0463,0458
02015663	04D9,0431,0445
02015664	042E,04D9,0465
02015665	042E,047F,04D9
02015666	043D,044B,04D9
02015667	042C,0405,0439,04D9
02015668	04F6,041F,044B
02015669	04F6,04D0
0201566A	04F6,0401,0497
0201566B	04F6,04FF
0201566C	04F6,04CC
0201566D	04F6,04D8
0201566E	04F6,0463,0432
0201566F	04F6,0422,0461
02015670	04F6,043A,0458
02015671	04F6,0498,0401
02015672	04F0,044B,0411
02015673	04FF,042B,046F
02015674	046C,0423,04DD
02015675	0447,043D,04DD
02015676	04E0,04DD
02015677	04D7,042E,047F
02015678	0411,040110,0423
02015679	04D7,04FE
0201567A	04D7,0404,04B7
0201567B	041F,044B,0449,0434
0201567C	04D1,0443,0431
0201567D	04D1,041C,0458
0201567E	04D1,0416,045B
02015721	04D1,0447,043D
02015722	04D1,04FF
02015723	04D1,04DC
02015724	04D1,04AC,0401
02015725	04D1,0404,04B7
02015726	04D1,04D8
02015727	04D1,04EC
02015728	04D1,042B,046F
02015729	04CB,04F8
0201572A	04CB,0414,0458
0201572B	04CB,0409,0401,0458
0201572C	0474,0438,04CB
0201572D	04CB,04D8
0201572E	04CB,04DC
0201572F	04CB,0458,0426
02015730	04CB,04AC,0401
02015731	04CB,04EC
02015732	04ED,0443,0431
02015733	04ED,04CA
02015734	04ED,04E0
02015735	04ED,04D8
02015736	04C8,04ED
02015737	04ED,0404,0483
02015738	04ED,04F8
02015739	046B,0423,04EC
0201573A	046B,0423,047F,043A
0201573B	04F7,041C,0458
0201573C	04011C,04C2
0201573D	04011C,0404,044B
0201573E	040125,0423,0439
0201573F	04012C,042E,0429
02015740	04012C,0479,0404
02015741	04012C,04B3
02015742	04B3,04012C
02015743	0484,04012C
02015744	0411,0433,04012C
02015745	04012C,0491
02015746	04012C,04C1
02015747	04012C,0415,0415
02015748	04012C,04B2
02015749	04012C,0410,043D
0201574A	04012C,049F
0201574B	04012C,04AC
0201574C	04012C,0423,0439
0201574D	040117,04BE
0201574E	04DE,0411,0458
0201574F	040126,04B4
02015750	0411,043B,04012B
02015751	0423,043D,04012B
02015752	0485,0415,0498
02015753	0485,0415,04A2
02015754	040118,0410,043D
02015755	040118,0482
02015756	040118,04C2
02015757	040118,04A2
02015758	040104,04B8
02015759	040104,04B4
0201575A	040116,0479,0401,0426
0201575B	040116,0415,0498
0201575C	040116,04010E
0201575D	043A,043A,043A,040116
0201575E	040116,0459,044B
0201575F	040116,041D,0401,0458
02015760	040116,042A,0413,0436
02015761	040116,042B,0425,0438
02015762	040116,0463,0458
02015763	040116,0421,04B0
02015764	043D,040116,0415,0415
02015765	0422,04B5,040116
02015766	040116,046C,044D
02015767	040116,044B,0401,041A
02015768	04011D,048E
02015769	04011D,0489
0201576A	04A8,04011E
0201576B	0443,0458,04AC
0201576C	04011F,042E,0427
0201576D	04011F,042E,0429
0201576E	04011F,0413,043B
0201576F	04011F,0427,043B
02015770	042B,0474,042B,0474
02015771	0495,04C7,042E,040D
02015772	0495,042E,040D,0480
02015773	0495,043A,043A,043A
02015774	0495,0401,044D,0439
02015775	0495,040104
02015776	0495,0414,0403,047A
02015777	0495,0498,0411
02015778	0495,0459,044B
02015779	0495,0459,0458
0201577A	0495,0422,0401,0448
0201577B	0495,047F,047F
0201577C	0495,0476,0458
0201577D	0495,0422,0489
0201577E	0495,0467,0458
02015821	0495,042B,0498
02015822	0495,0404,04CA
02015823	0495,0410,042A,0422
02015824	0495,0422,0481
02015825	04010F,04B3
02015826	040112,04B3
02015827	040112,0411,0432
02015828	040112,0471,0403
02015829	043B,0405,0405,040112
0201582A	0474,0401,040112
0201582B	040112,04A5
0201582C	040112,0423,043D
0201582D	040112,0494
0201582E	042E,049B,04AF
0201582F	042E,049C,04AF
02015830	0447,0458,04AF
02015831	040123,04BE
02015832	040123,0443,0401
02015833	040123,04AC
02015834	04013F,046E
02015835	04013F,0443
02015836	04013F,0452
02015837	04013F,0449
02015838	04013F,045A
02015839	04013F,040B,0411
0201583A	04013F,045E
0201583B	04013F,0480
0201583C	04013F,041F,0407
0201583D	04013F,0444
0201583E	04013F,0475
0201583F	045A,0401,0458,046C
02015840	04013E,0455
02015841	04013E,042B,0405
02015842	040138,0455
02015843	0449,040138
02015844	0447,0497,046F
02015845	04013B,0471
02015846	04012E,0443
02015847	04012E,0439,0405
02015848	04012E,0401,0426
02015849	0413,0410,0478,0452
0201584A	046C,044B,04B6
0201584B	046C,0474,04B6
0201584C	040125,04B6
0201584D	040129,04B6
0201584E	040107,04B6
0201584F	0459,0458,04B6
02015850	0426,04B5,04B6
02015851	0404,04EA,04B6
02015852	0421,0401,0458,04B6
02015853	046C,044D,04B6
02015854	0480,0458,04C2
02015855	04C5,0458,047C
02015856	0447,04AE,047C
02015857	0458,0404,0447,047C
02015858	04C7,040132
02015859	040132,046E
0201585A	040132,042B,0405
0201585B	040158,0419
0201585C	040158,0411
0201585D	040158,0439
0201585E	04AA,0443,046C
0201585F	040158,041C
02015860	040150,0422
02015861	047C,046B,0410,0426
02015862	047C,04012E
02015863	047C,0447,0497
02015864	047C,0415,0415,0447
02015865	047C,044B,0424,0424
02015866	047C,0422,0401,0489
02015867	047C,0401,0480,0449
02015868	047C,0404,044D,0447
02015869	040156,043B
0201586A	040162,0427
0201586B	040167
0201586C	040115,040116
0201586D	042E,0458,041D,0458
0201586E	040168
0201586F	0401,0458,041D,046C,0403
02015870	04016A
02015871	0411,0498,0411,041F,0407
02015872	0422,0463,0422,0498
02015873	0422,040164
02015874	0422,042E,0458,0433,0419
02015875	0422,04FC,0434,043B
02015876	0422,0417,0498,0476
02015877	0422,0495,0414,0458
02015878	0422,0411,0458,04A1
02015879	0422,0473,0458,0450
0201587A	0422,040128,0477
0201587B	0422,04015E
0201587C	0422,04D9,0401,0478
0201587D	0422,0415,0415,04F0
0201587E	0422,041C,040138
02015921	0422,040138,0439
02015922	0422,0422,0401,04AB,0439
02015923	0422,04A9,04E4
02015924	0422,0403,04A1,048E
02015925	0422,042E,0458,04AF
02015926	0422,04015D
02015927	042C,04F0,0434,0426
02015928	049A,042A,04E1
02015929	0428,04F0,0481
0201592A	046C,04AB,0439,0439
0201592B	0401,0458,04D9,0439
0201592C	04015C,043A
0201592D	040102,04A1,043A
0201592E	040105,0423,040D,043A
0201592F	040160,043A
02015930	042B,0401,0458,04D9
02015931	044B,0401,041A,042B,046F
02015932	0498,0401,0497,0415
02015933	0417,0495,0414,0458
02015934	0417,0458,0458,0458
02015935	0417,04A9,04E4
02015936	043D,043D,043D,0422,0461
02015937	049A,04DE,043B
02015938	042E,0431,041D,0423,0458
02015939	0458,04A0,04F0
0201593A	0458,04A0,04F7
0201593B	0458,04014C
0201593C	0458,040145
0201593D	0458,040152
0201593E	0458,0497,040116
0201593F	0458,047C,0419,0458
02015940	0458,0498,0498
02015941	0458,04B4,04B4
02015942	040150,0458
02015943	0458,042B,040117
02015944	0458,040156
02015945	0458,040157
02015946	0458,0422,0401,040E,04B9
02015947	040156,0458
02015948	0458,043B,043B,043B,043B
02015949	0458,04010F,0426
0201594A	0458,04011B,0436
0201594B	0458,04A9,048E
0201594C	0458,041D,0447,0458
0201594D	0458,042A,04011E
0201594E	0459,0431,0483,0436
0201594F	0459,0493,0458,0402
02015950	0459,0447,046C,0411
02015951	0447,0493,0458,0402
02015952	040106,043B,0447
02015953	040145,0447
02015954	0447,040156
02015955	0447,0404,04EA,0411
02015956	0447,040157
02015957	040105,0423,0447
02015958	0479,0433,0458,0447
02015959	0447,0485,0498
0201595A	0447,046C,0411,0468
0201595B	0447,04F7,0458
0201595C	0467,0467,042B,0458
0201595D	044B,0485,0498
0201595E	040104,043B,0476
0201595F	040173
02015960	0476,046B,0467,0436
02015961	0476,0472,0433,045B
02015962	0489,0489,0476
02015963	0476,047C,0419,0458
02015964	0476,0498,0498
02015965	0476,040157
